1	2010	0	BOS	WSH	0	-3	-14	-7	-5	6	-4	8	-2	17565
2	2010	0	TOR	CANADIENS	0	-1	19	-1	-2	7	2	-15	0	19617
3	2010	0	COL	SJ	1	3	-20	-9	0	-2	4	1	0	18007
4	2010	0	CGY	VAN	1	2	-19	-2	5	-2	2	5	0	19289
5	2010	1	CAR	PHI	0	-2	1	-3	-2	4	4	7	-2	18680
6	2010	1	PIT	NYR	1	1	4	1	5	1	4	10	1	17132
7	2010	1	CHI	FLA	0	-1	31	9	7	0	-2	0	0	12056
8	2010	1	DET	STL	0	-1	11	5	-4	0	-2	-4	0	13850
9	2010	2	COL	VAN	1	3	-8	-4	2	2	-6	2	2	13416
10	2010	2	BOS	CAR	1	5	15	-7	4	-1	4	0	3	16592
11	2010	2	BUF	CANADIENS	0	-1	18	3	6	0	-2	5	1	18690
12	2010	2	NJ	PHI	0	-3	-1	-4	-2	3	-2	3	1	17625
13	2010	2	NYI	PIT	0	-1	-14	-6	3	2	-16	2	2	16234
14	2010	2	NYR	OTT	1	3	0	-3	7	-1	0	-13	0	18200
15	2010	2	WSH	TOR	1	2	-4	5	6	-7	0	2	1	18277
16	2010	2	ATLANTA	TB	1	3	-11	5	1	5	-12	-11	0	18545
17	2010	2	FLA	CHI	0	-4	-10	1	-2	2	4	9	-3	11526
18	2010	2	CBJ	MIN	1	1	6	0	2	3	2	-1	-1	18159
19	2010	2	DAL	NSH	0	-1	14	-1	13	0	-2	-11	0	18532
20	2010	2	STL	DET	1	2	-1	-12	-4	4	0	9	2	13850
21	2010	2	EDM	CGY	0	-1	13	1	-1	2	-2	1	-2	16839
22	2010	2	ANA	SJ	0	-3	-12	1	-2	3	-12	5	0	17281
23	2010	2	LA	PHO	0	-3	3	-9	-3	2	-2	8	2	18118
24	2010	4	NJ	NYR	0	-1	1	-2	-1	1	0	-5	-1	17625
25	2010	4	VAN	CBJ	0	-2	19	11	6	0	0	16	-1	18810
26	2010	5	TOR	OTT	0	-1	-1	-6	-2	0	-4	-8	1	18830
27	2010	5	PHI	WSH	1	1	5	5	6	4	-6	10	2	19567
28	2010	5	CAR	TB	1	1	-2	1	5	1	6	17	0	16186
29	2010	5	MIN	ANA	1	1	13	15	3	10	-6	1	2	18256
30	2010	5	CGY	CANADIENS	1	1	-2	-7	4	5	-2	-2	1	19289
31	2010	5	EDM	DAL	1	1	-10	-1	-5	-1	4	9	0	16839
32	2010	5	LA	SJ	1	2	1	-7	4	-2	-2	-6	-3	15035
33	2010	6	PIT	PHO	0	-3	-1	-4	0	12	8	7	-2	16975
34	2010	6	VAN	CANADIENS	1	6	7	7	4	-1	0	-1	2	18810
35	2010	7	BOS	ANA	0	-5	4	-12	0	3	-8	-5	-2	16158
36	2010	7	BUF	PHO	1	1	15	-8	-3	3	-18	-2	0	18690
38	2010	7	PHI	PIT	0	-1	9	-7	3	0	-4	-2	1	19611
