
1	2011	6	TOR	MTL	1	5	52	27	13	23	14	61	0	19646
2	2011	6	PIT	PHI	0	5	58	40	10	20	22	66	2	18289
3	2011	6	MIN	CAR	0	7	60	64	11	22	20	33	4	12355
4	2011	6	COL	CHI	1	7	79	44	28	14	20	37	3	18007
5	2011	6	EDM	CGY	1	4	70	37	17	28	60	49	2	16839
6	2011	7	CBJ	SJ	0	5	60	29	8	9	54	39	3	11324
7	2011	7	NJ	DAL	0	7	58	35	4	8	12	39	1	17625
8	2011	7	CAR	MIN	1	3	79	52	12	21	38	51	1	13465
9	2011	7	DET	ANA	1	4	64	40	23	13	70	47	0	20066
11	2011	7	ATLANTA	WSH	1	6	62	44	30	18	20	45	0	15596
12	2011	8	BOS	PHO	0	7	79	61	8	3	22	44	2	15299
13	2011	8	BUF	NYR	0	9	64	41	8	20	28	48	1	18690
14	2011	8	TOR	OTT	1	6	56	30	16	31	58	67	1	19157
15	2011	8	NYI	DAL	0	9	69	33	32	20	28	63	4	13351
16	2011	8	PIT	MTL	0	5	65	36	7	15	30	74	0	18106
17	2011	8	WSH	NJ	1	9	62	50	10	16	83	35	1	18398
18	2011	8	TB	ATLANTA	1	8	66	38	12	15	24	34	3	19791
19	2011	8	STL	PHI	1	3	55	32	13	11	64	35	1	19150
20	2011	8	NSH	ANA	1	5	86	44	14	8	32	31	1	17113
21	2011	8	CHI	DET	0	5	54	42	16	21	18	59	2	22161
22	2011	8	SJ	CBJ	0	5	60	27	14	7	24	41	3	9537
23	2011	8	VAN	LA	0	3	56	38	19	11	20	61	2	18860
24	2011	9	PHO	BOS	0	3	66	58	8	9	18	36	0	12990
25	2011	9	CGY	LA	1	4	54	39	11	19	16	26	1	19289
26	2011	9	EDM	FLA	1	5	41	37	25	28	14	42	0	16839
27	2011	10	NJ	PIT	0	4	62	39	12	26	16	41	1	12880
28	2011	10	NYI	NYR	1	10	65	48	22	22	28	53	4	11748
29	2011	10	STL	ANA	1	6	67	26	5	11	143	30	2	19150
30	2011	10	BUF	CHI	0	7	65	37	9	18	37	34	1	17896
31	2011	10	PHI	COL	1	6	65	42	11	19	16	33	0	19652
32	2011	10	WSH	OTT	1	5	57	32	15	18	22	38	0	18398
33	2011	10	VAN	FLA	1	3	77	53	12	10	6	36	0	18860
34	2011	11	DET	COL	0	9	66	48	25	20	20	55	1	19651
35	2011	11	LA	ATLANTA	1	4	67	42	12	17	14	74	0	18118
36	2011	12	BUF	NJ	0	1	59	35	8	28	20	24	0	18690
37	2011	12	WSH	NYI	1	3	50	48	16	18	24	28	1	18398
39	2011	12	PIT	TOR	0	7	39	37	9	7	22	67	2	18112
40	2011	12	CHI	NSH	0	5	52	49	17	10	10	32	2	20680
41	2011	12	ANA	VAN	1	7	71	59	11	15	36	51	4	17174
42	2011	13	PHI	TB	0	5	50	38	17	20	30	24	0	19592
