
2	2014	0	CHI	WSH	1	10	66	44	10	11	20	58	4	22158
3	2014	0	EDM	WPG	0	9	66	57	13	27	30	44	3	16839
4	2014	1	PHI	TOR	0	4	57	54	16	19	32	56	2	19872
5	2014	1	DET	BUF	1	3	54	39	12	20	20	34	0	20066
6	2014	1	COL	ANA	1	7	65	53	26	9	42	34	2	18007
7	2014	2	BOS	TB	1	4	58	56	10	8	36	34	0	17565
8	2014	2	PIT	NJ	1	3	48	50	11	6	16	63	0	18621
9	2014	2	WSH	CGY	1	9	78	61	16	18	28	55	3	18506
10	2014	2	STL	NSH	1	6	58	38	11	2	28	32	2	18851
11	2014	2	MIN	LA	0	5	47	37	6	12	36	39	2	18511
12	2014	2	DAL	FLA	0	6	66	62	11	13	64	38	0	16100
13	2014	2	PHO	NYR	1	5	56	34	16	7	48	48	2	17125
14	2014	2	SJ	VAN	1	5	57	48	7	23	26	35	1	17562
15	2014	3	BUF	OTT	0	1	81	56	10	10	14	35	0	19070
16	2014	3	NJ	NYI	0	7	55	46	13	14	8	28	0	16624
17	2014	3	CAR	DET	0	5	63	38	20	16	12	46	1	18680
18	2014	3	CBJ	CGY	0	7	62	43	12	4	16	55	1	18151
19	2014	3	WPG	LA	1	8	69	45	6	20	32	49	3	15004
20	2014	3	COL	NSH	1	4	63	37	15	13	26	33	0	14494
21	2014	4	BOS	DET	1	5	63	43	13	21	12	39	2	17565
22	2014	4	TOR	OTT	1	9	78	61	21	47	18	73	2	19552
24	2014	4	NYI	CBJ	0	5	59	54	13	19	8	45	2	16170
25	2014	4	PIT	BUF	1	5	56	55	9	7	8	51	0	18641
26	2014	4	CHI	TB	0	5	55	48	23	9	12	48	2	21563
27	2014	4	STL	FLA	1	7	53	38	14	6	98	35	1	16264
28	2014	4	DAL	WSH	1	3	47	45	17	12	10	54	1	17200
29	2014	4	MIN	ANA	0	7	63	57	16	18	24	43	3	18213
30	2014	4	VAN	EDM	1	8	67	40	14	11	64	60	1	18910
31	2014	4	SJ	PHO	1	5	74	66	14	18	10	62	2	17562
32	2014	5	CAR	PHI	1	3	52	46	16	11	12	75	0	16088
33	2014	5	WPG	ANA	0	5	51	45	11	17	14	46	1	15004
34	2014	5	CGY	VAN	0	9	64	52	15	16	8	28	0	19289
35	2014	6	EDM	NJ	1	9	52	54	23	19	20	49	2	16839
36	2014	6	LA	NYR	0	4	57	48	7	25	26	68	0	18118
37	2014	7	TOR	COL	0	3	61	56	14	25	20	77	0	19388
38	2014	7	NYI	PHO	1	7	62	42	16	24	26	49	2	10288
39	2014	7	PHI	FLA	1	3	64	31	13	15	51	40	0	19589
40	2014	7	PIT	CAR	1	7	71	57	13	12	28	41	2	18451
41	2014	7	BUF	TB	0	5	57	44	9	12	44	40	3	18243
42	2014	7	NSH	MIN	1	5	59	62	15	13	34	39	4	17196
43	2014	7	VAN	NJ	1	5	55	59	12	14	6	51	0	18910
44	2014	7	SJ	NYR	1	11	67	52	15	23	10	34	3	17562
45	2014	8	STL	CHI	1	5	62	51	12	3	26	42	3	16565
46	2014	8	CGY	MTL	1	5	60	48	15	20	12	36	2	19289
47	2014	8	LA	OTT	1	7	57	55	10	18	24	78	3	18118
48	2014	9	BOS	COL	0	2	69	52	8	14	50	52	1	17565
49	2014	9	BUF	CBJ	0	5	60	42	14	11	40	43	0	18210
50	2014	9	WSH	CAR	0	5	68	51	27	10	28	54	1	18506
51	2014	9	DET	PHO	0	6	68	62	17	17	12	50	0	20066
52	2014	9	TB	FLA	1	9	49	40	20	11	34	42	3	19204
53	2014	9	NSH	TOR	0	4	62	50	17	19	33	38	2	16671
54	2014	9	MIN	WPG	1	3	45	38	10	11	30	37	1	17366
55	2014	9	EDM	MTL	0	5	55	56	10	30	20	42	2	16839
56	2014	9	VAN	SJ	0	5	55	58	12	9	8	40	0	18910
57	2014	9	ANA	NYR	1	6	71	51	8	15	50	48	0	17179
58	2014	10	PHI	PHO	0	3	68	46	13	17	42	41	1	19713
59	2014	10	CAR	LA	0	3	65	54	16	18	16	54	1	16353
60	2014	10	FLA	PIT	1	9	69	49	14	9	18	50	2	18584
61	2014	10	CHI	NYI	1	5	47	58	20	18	16	47	0	21196
62	2014	10	WPG	DAL	0	5	75	52	12	21	20	58	3	15004
63	2014	10	CGY	NJ	1	5	50	47	13	20	12	24	2	19289
64	2014	11	TOR	EDM	1	11	57	42	16	39	14	79	2	19379
65	2014	11	DET	PHI	1	7	64	47	15	18	22	44	3	20066
66	2014	11	TB	PIT	0	9	44	52	23	21	40	42	5	18939
67	2014	11	WSH	COL	0	6	69	60	15	17	8	57	1	18506
68	2014	11	CBJ	BOS	0	4	63	48	8	9	26	57	1	14092
69	2014	11	CHI	BUF	1	3	69	46	30	41	20	45	1	21261
70	2014	11	STL	NYR	1	8	63	43	4	6	28	33	4	18130
71	2014	11	NSH	NYI	1	5	47	42	24	17	10	30	1	17113
72	2014	11	MIN	DAL	1	6	55	47	18	16	14	25	3	18278
73	2014	11	VAN	MTL	0	5	78	57	10	11	12	33	2	18910
74	2014	11	SJ	OTT	1	5	73	50	14	32	30	48	2	17562
75	2014	12	CAR	PHO	0	8	66	51	14	21	34	41	3	15384
76	2014	12	FLA	LA	0	3	49	39	10	7	6	57	0	12810
77	2014	12	WPG	NJ	1	3	59	45	6	18	20	49	0	15004
78	2014	12	ANA	OTT	1	5	87	39	10	23	14	45	0	17177
79	2014	13	BOS	DET	0	5	57	38	4	17	14	44	0	17565
80	2014	13	WSH	EDM	1	6	50	43	19	14	24	57	2	18506
81	2014	13	BUF	MIN	0	3	43	32	16	14	22	31	1	18111
82	2014	14	TOR	MIN	1	5	51	42	18	31	20	56	3	19283
83	2014	14	NYI	BUF	0	7	78	55	21	19	30	57	2	10512
84	2014	14	PHI	VAN	0	5	47	45	11	17	16	49	0	19588
85	2014	14	PIT	EDM	1	5	50	39	3	8	12	52	1	18410
86	2014	14	CAR	CHI	0	5	70	65	30	20	12	51	0	16263
87	2014	14	DET	CBJ	1	3	69	50	13	15	14	43	2	20066
88	2014	14	TB	LA	1	6	56	42	8	15	16	48	0	16310
89	2014	14	STL	SJ	0	8	66	45	9	3	89	28	3	14503
90	2014	14	NSH	FLA	1	7	55	52	15	15	6	34	1	15935
91	2014	14	WPG	MTL	0	3	61	58	4	20	30	30	1	15004
92	2014	14	COL	DAL	1	5	67	53	23	8	16	28	1	15208
93	2014	14	PHO	OTT	0	7	69	60	7	9	12	60	2	10594
94	2014	15	WSH	NYR	0	2	58	60	14	15	28	56	0	18506
95	2014	15	ANA	CGY	1	5	57	57	12	13	25	43	0	14051
96	2014	16	BUF	VAN	0	3	59	45	8	11	12	27	0	18374
97	2014	16	TOR	CAR	0	5	64	59	16	23	16	62	1	19277
98	2014	16	NYI	EDM	1	5	69	35	23	6	16	46	1	10608
99	2014	16	PHI	PIT	0	5	60	49	13	9	26	68	1	19735
102	2014	16	TB	MIN	1	4	56	39	22	17	24	37	1	16454
103	2014	16	FLA	BOS	0	5	69	50	18	10	8	58	1	14440
104	2014	16	CHI	STL	0	5	57	55	26	12	38	50	1	21169
105	2014	16	NSH	LA	0	3	65	43	11	19	16	34	0	16416
106	2014	16	DAL	SJ	1	7	66	50	15	19	26	32	0	14898
107	2014	16	COL	DET	0	6	68	40	17	12	43	37	4	18101
108	2014	17	WPG	STL	1	7	61	49	8	25	10	49	0	15004
109	2014	17	ANA	PHO	1	5	71	55	11	28	22	45	0	13206
110	2014	18	PIT	VAN	1	7	67	48	8	7	18	49	1	18657
112	2014	18	BUF	COL	0	6	56	53	5	15	32	47	1	18422
114	2014	18	TB	BOS	0	5	45	51	14	15	50	44	0	18512
115	2014	18	FLA	MIN	1	3	53	50	8	7	20	50	2	13081
116	2014	18	NJ	NYR	1	4	41	48	15	20	14	49	1	16592
117	2014	18	NYI	CAR	0	7	48	43	8	12	16	20	3	13008
118	2014	18	WSH	CBJ	1	5	77	49	17	20	24	55	2	18506
119	2014	18	CHI	TOR	1	4	60	42	11	4	20	44	2	21801
120	2014	18	PHO	DET	1	7	66	51	13	5	12	54	0	14624
121	2014	18	SJ	CGY	1	9	55	48	17	24	34	32	4	17562
122	2014	18	LA	DAL	1	7	63	55	8	25	30	79	1	18118
123	2014	19	CBJ	VAN	1	4	67	46	11	8	18	55	1	14168
124	2014	19	WPG	NSH	0	4	65	48	16	20	12	36	0	15004
125	2014	19	ANA	DAL	1	9	83	52	14	16	50	59	3	14531
126	2014	20	DET	SJ	0	1	51	55	10	16	10	41	0	20066
127	2014	20	PIT	COL	0	1	48	35	7	7	22	44	0	18606
128	2014	20	LA	CGY	0	5	54	50	7	19	18	60	4	18118
129	2014	21	TOR	ANA	1	6	48	56	16	30	18	59	1	19408
130	2014	21	NYI	VAN	0	9	65	51	21	15	12	58	2	11922
131	2014	21	CBJ	NJ	1	5	49	47	8	4	14	47	2	14357
133	2014	21	FLA	CHI	0	5	51	56	15	15	6	53	1	15779
134	2014	21	MIN	NSH	1	2	45	51	14	7	28	31	0	17651
135	2014	21	WPG	WSH	0	9	79	66	10	19	30	53	1	15004
136	2014	21	PHO	CGY	1	6	57	50	15	9	12	59	1	10141
137	2014	22	DET	OTT	0	7	60	53	19	21	12	52	3	20066
138	2014	22	BUF	BOS	0	7	50	41	9	12	44	28	2	17645
139	2014	23	BOS	SJ	1	3	56	52	20	9	4	47	0	17565
140	2014	23	NJ	VAN	0	5	51	50	18	18	10	50	1	13203
141	2014	23	PHI	NYR	1	3	58	40	15	21	55	46	0	19768
143	2014	23	TB	CHI	1	11	68	60	11	17	18	36	3	18820
144	2014	23	NSH	WPG	1	5	69	51	18	20	12	47	1	16075
145	2014	23	MIN	CAR	1	4	55	42	9	8	20	35	3	17668
146	2014	23	DAL	CGY	1	6	63	50	12	16	20	43	0	13122
147	2014	23	EDM	WSH	0	5	57	46	16	18	12	46	0	16839
148	2014	23	LA	PHO	1	11	66	40	8	24	18	67	2	18118
149	2014	24	PIT	NYI	0	7	67	62	8	10	12	51	1	18664
150	2014	24	CBJ	TOR	1	7	61	42	7	9	26	32	1	13930
152	2014	24	FLA	BUF	0	4	66	50	11	9	26	62	0	12984
153	2014	24	STL	VAN	0	5	45	49	7	4	54	33	2	17604
154	2014	24	COL	CAR	1	6	64	51	21	11	12	28	1	16177
155	2014	25	BOS	NJ	0	7	60	48	13	12	18	43	5	17565
156	2014	25	TOR	PIT	1	5	68	56	12	27	26	72	2	19539
158	2014	25	DET	NYR	0	5	74	53	14	11	14	45	2	20066
159	2014	25	TB	BUF	1	5	61	34	13	22	18	39	1	18088
160	2014	25	NYI	PHI	0	7	60	49	14	25	26	50	1	13620
161	2014	25	DAL	WPG	0	3	74	53	11	20	10	56	0	13875
162	2014	25	CHI	MIN	0	8	61	37	13	7	24	49	2	21521
163	2014	25	NSH	STL	0	7	53	42	11	13	44	36	2	16681
164	2014	25	PHO	EDM	1	9	58	44	13	8	14	54	2	11684
165	2014	25	CGY	WSH	1	7	62	39	13	22	14	29	0	19289
167	2014	26	FLA	TB	0	7	60	49	14	8	36	48	1	12336
168	2014	26	CBJ	ANA	0	7	53	47	4	2	23	35	1	10542
169	2014	26	COL	WPG	1	5	61	39	14	11	16	28	0	13927
170	2014	26	LA	EDM	1	3	66	51	13	33	38	63	1	18118
171	2014	27	BUF	DAL	0	7	54	44	13	4	26	50	2	18295
172	2014	27	CAR	PIT	0	4	50	44	16	11	30	42	1	15042
173	2014	27	NYR	MTL	0	2	54	44	13	10	26	32	1	18006
174	2014	27	MIN	CHI	0	6	58	48	8	15	40	32	1	18685
175	2014	27	VAN	WSH	1	5	60	34	22	18	20	33	0	18910
176	2014	28	NYI	NYR	0	5	48	45	16	27	52	36	2	16170
177	2014	28	PHI	ANA	0	5	65	44	22	22	8	58	1	19615
179	2014	28	NJ	TB	1	3	39	44	6	10	12	33	1	13501
180	2014	28	CHI	OTT	1	11	77	60	11	12	10	62	2	21123
181	2014	28	STL	WPG	1	5	56	40	11	2	22	37	2	15287
182	2014	28	EDM	TOR	0	4	69	57	21	22	28	52	0	16839
183	2014	28	PHO	LA	1	4	75	53	10	4	34	69	2	10452
184	2014	29	PIT	BOS	1	5	54	45	13	7	24	69	1	18627
185	2014	29	CGY	TOR	0	6	65	62	16	23	46	36	0	19289
186	2014	29	VAN	DET	0	3	47	50	11	15	14	27	0	18910
187	2014	29	LA	SJ	1	7	43	47	8	37	26	67	3	18118
188	2014	30	BOS	ANA	1	5	46	48	14	17	12	54	1	17565
189	2014	30	NYR	BUF	1	2	75	51	10	14	18	44	1	18006
190	2014	30	PHO	NSH	1	9	65	61	13	3	8	54	2	7401
191	2014	31	PHI	WSH	0	7	62	43	12	14	164	55	2	19702
192	2014	31	PIT	CBJ	1	6	66	43	6	7	26	51	2	18620
193	2014	31	CAR	TB	0	3	63	43	27	26	18	44	0	14828
195	2014	31	FLA	STL	0	4	54	43	11	5	12	43	1	12922
196	2014	31	MIN	MTL	1	7	56	55	7	10	6	27	1	18207
197	2014	31	DAL	COL	0	5	58	52	13	17	22	49	0	15223
198	2014	31	CGY	DET	0	7	47	49	14	15	14	23	0	19289
199	2014	32	WPG	CHI	0	6	52	60	8	14	6	39	0	15004
200	2014	32	LA	NSH	0	7	55	58	5	29	36	53	3	18118
201	2014	32	BUF	ANA	0	9	46	44	8	12	10	37	1	19070
202	2014	32	TB	STL	1	6	55	49	15	11	14	41	0	18885
203	2014	32	NJ	PHI	0	1	35	42	8	5	20	26	0	13705
204	2014	32	NYI	BOS	1	4	61	52	29	30	16	47	1	14018
205	2014	32	NYR	CAR	1	6	66	50	15	9	22	39	2	18006
206	2014	32	WSH	FLA	1	5	56	42	22	14	46	36	1	18506
207	2014	32	CBJ	PIT	0	3	46	43	13	7	12	50	0	18634
208	2014	32	VAN	TOR	1	4	68	43	14	9	94	36	1	18910
209	2014	32	COL	MTL	1	5	61	60	13	7	30	52	1	18152
210	2014	32	EDM	DET	0	5	45	44	17	22	26	45	1	16839
211	2014	32	SJ	PHO	0	5	80	40	27	19	18	25	1	17562
213	2014	33	CHI	CGY	0	5	74	68	24	11	6	43	1	21229
214	2014	33	MIN	NJ	1	4	39	44	6	12	16	28	1	17571
215	2014	34	NYR	ANA	0	3	58	58	8	10	8	61	0	18006
216	2014	34	WPG	DET	1	6	75	45	16	25	26	40	0	15004
217	2014	35	BOS	DAL	0	5	72	47	10	10	22	48	0	17565
218	2014	35	WSH	NYI	1	8	75	52	10	13	76	43	4	18506
219	2014	35	CBJ	OTT	0	5	57	40	10	3	56	48	1	13122
221	2014	35	FLA	EDM	0	7	50	47	14	7	12	83	1	12035
222	2014	35	CAR	PHI	1	3	67	60	22	20	20	70	1	15519
223	2014	35	MIN	CGY	1	6	49	39	17	11	38	28	1	17708
224	2014	35	PHO	VAN	1	5	65	55	12	1	10	69	1	13459
225	2014	35	SJ	BUF	0	9	87	64	18	44	38	46	1	17562
226	2014	36	NYR	PIT	1	6	54	41	13	12	40	43	1	18006
227	2014	36	CHI	WPG	1	5	53	43	19	8	8	50	0	21122
228	2014	36	COL	NSH	0	10	59	52	20	8	20	35	2	14043
229	2014	36	ANA	PHO	1	7	55	42	10	15	46	51	3	14045
230	2014	37	BOS	FLA	1	5	54	52	17	17	30	40	0	17565
232	2014	37	PHI	NJ	0	3	47	41	12	12	12	52	0	19604
233	2014	37	WSH	MIN	1	5	62	48	16	10	12	37	2	18506
234	2014	37	CAR	NYI	1	1	45	30	23	22	28	34	0	11541
235	2014	37	CBJ	NYR	0	6	68	56	12	7	14	47	1	11746
236	2014	37	DET	DAL	0	7	57	65	16	11	4	33	1	20066
237	2014	37	TB	EDM	1	6	66	42	16	14	12	40	1	18695
238	2014	37	STL	CGY	1	5	47	39	13	2	32	25	1	14877
239	2014	37	LA	BUF	1	2	47	37	5	12	28	72	2	18118
240	2014	37	SJ	VAN	0	6	58	41	14	32	26	40	0	17562
241	2014	38	TOR	NJ	1	3	63	40	18	24	18	82	2	19377
242	2014	38	WPG	NSH	1	5	73	48	12	18	32	49	0	15004
243	2014	38	COL	CGY	1	6	59	48	14	5	20	29	1	17620
