
1	2012	5	BOS	PHI	0	-1	-6	13	6	6	-4	2	0	17565
2	2012	5	TOR	MTL	1	2	-14	4	4	2	4	5	0	19606
3	2012	5	VAN	PIT	0	-1	8	3	3	8	0	5	-2	18860
4	2012	6	CAR	TB	0	-4	-1	-6	-2	3	2	10	-2	18680
5	2012	6	DET	OTT	1	2	7	-4	3	-3	-4	-10	-2	20066
6	2012	6	CBJ	NSH	0	-1	3	14	2	9	-4	13	-1	18247
7	2012	6	BUF	ANA	1	3	-5	5	-2	-1	2	-7	2	13349
8	2012	6	DAL	CHI	1	1	-5	-1	1	1	4	18	0	15285
9	2012	6	LA	NYR	1	1	4	-10	-4	5	-18	3	1	13800
10	2012	7	BOS	TB	1	3	16	-8	3	4	2	4	0	17565
11	2012	7	TOR	OTT	1	1	3	-3	5	0	-12	3	0	19324
12	2012	7	NJ	PHI	0	-3	-9	9	2	1	26	2	0	17625
13	2012	7	WSH	CAR	1	1	5	11	6	-6	-2	-2	0	18506
14	2012	7	NYI	FLA	0	-2	-2	-2	4	0	-6	-5	-1	16234
15	2012	7	STL	NSH	0	-2	17	-1	1	4	-2	5	-1	19150
16	2012	7	MIN	CBJ	1	2	-5	3	6	-2	4	-10	2	19040
17	2012	7	CHI	DAL	1	3	10	-1	0	3	-2	-15	0	21674
18	2012	7	COL	DET	0	-3	-10	14	-2	3	4	4	0	18007
19	2012	7	CGY	PIT	0	-2	-17	0	6	6	2	9	-2	19289
20	2012	7	ANA	NYR	1	1	13	-9	-3	3	-2	-7	0	13800
21	2012	7	SJ	PHO	1	3	23	-2	1	10	2	-18	0	17562
22	2012	7	LA	BUF	0	-2	7	5	-2	-1	4	-2	0	14300
23	2012	8	WPG	MTL	0	-4	9	0	3	-1	-6	19	-1	15004
24	2012	8	EDM	PIT	1	1	1	-7	-1	14	17	3	-1	16839
25	2012	9	BOS	COL	0	-1	-6	8	-7	-2	2	8	0	17565
26	2012	9	NJ	CAR	1	2	0	-4	5	3	0	-2	1	12096
27	2012	9	NYI	MIN	1	1	-7	-6	6	0	8	-9	1	11278
28	2012	9	STL	CGY	1	3	18	17	1	9	-2	1	-1	19150
29	2012	9	WSH	TB	1	1	15	-6	11	-2	-8	6	0	18506
30	2012	9	CBJ	VAN	0	-1	0	-4	10	3	-2	2	-1	9187
31	2012	9	DAL	PHO	1	1	-16	-8	-3	12	-2	1	-1	6306
32	2012	10	PIT	FLA	1	2	-5	5	3	-1	2	-3	0	18503
34	2012	11	CBJ	COL	0	-1	1	8	7	2	2	-8	0	8986
35	2012	11	PHI	VAN	1	1	-13	6	-1	7	4	4	0	19632
36	2012	11	CAR	BOS	1	1	6	9	2	3	-2	3	1	16483
37	2012	12	NJ	LA	1	1	10	1	7	2	-2	0	0	12256
38	2012	12	NYI	TB	1	4	-1	3	2	3	-2	16	0	9759
39	2012	12	PIT	WSH	0	-1	22	2	3	0	-8	-5	0	18512
42	2012	12	DET	VAN	1	2	12	-3	3	2	-2	12	0	20066
43	2012	12	NSH	PHO	0	-3	-6	-1	2	3	-2	-2	0	17113
44	2012	12	MIN	EDM	1	1	13	-2	2	0	-6	3	0	15878
45	2012	12	CHI	WPG	1	1	2	16	8	3	-2	-14	1	21175
46	2012	12	DAL	STL	1	1	-14	-6	-1	4	-2	9	1	7949
47	2012	13	BUF	CAR	0	-1	8	-2	-2	0	0	0	-1	18690
48	2012	13	ANA	SJ	1	1	-8	-8	1	-1	4	5	0	17243
49	2012	14	TOR	CGY	1	1	-7	7	-3	-2	-2	-2	0	19410
51	2012	14	NYI	NYR	1	2	3	0	-1	-4	-6	-17	2	16234
52	2012	14	PHI	LA	0	-1	8	0	-3	2	-10	-6	0	19644
53	2012	14	PIT	BUF	0	-1	3	6	1	3	-2	9	0	18562
54	2012	14	WSH	OTT	1	1	-8	-3	2	2	-4	7	1	18506
55	2012	14	PHO	WPG	1	3	15	9	1	5	-4	-1	1	17132
56	2012	14	FLA	TB	1	1	8	4	-4	3	-8	-13	2	18352
57	2012	14	NSH	NJ	0	-1	-10	9	9	2	7	10	0	17113
58	2012	14	MIN	DET	0	-1	-27	2	13	3	4	8	-1	17104
59	2012	14	DAL	CBJ	1	2	18	1	3	-1	2	-1	0	8305
60	2012	14	CHI	BOS	0	-1	-8	-3	13	0	0	-6	0	22073
61	2012	14	EDM	VAN	0	-1	4	3	3	20	-4	4	0	16839
62	2012	14	SJ	STL	0	-2	16	8	-3	6	2	0	1	17562
63	2012	15	ANA	STL	1	2	-7	5	1	-2	0	8	1	14555
64	2012	16	TOR	COL	0	-1	5	-14	-3	7	-4	7	-1	19359
65	2012	16	TB	FLA	0	-3	6	-1	-2	2	22	1	-4	19204
66	2012	16	WPG	PIT	1	1	5	0	5	-2	-4	3	0	15004
67	2012	16	EDM	NSH	1	2	13	-2	8	4	-2	0	1	16839
68	2012	16	SJ	ANA	0	-1	21	9	5	3	4	7	0	17562
69	2012	17	BOS	CAR	0	-3	11	1	0	1	48	11	-1	17565
70	2012	17	WSH	FLA	1	3	12	-1	9	-5	2	10	1	18506
71	2012	17	CBJ	DAL	0	-1	22	-4	2	3	-4	12	1	9158
