
1	2016	6	TOR	MTL	0	-2	8	8	1	-5	-4	0	1	19241
2	2016	6	CHI	NYR	0	-1	7	4	-7	-2	-2	-18	0	22104
3	2016	6	CGY	VAN	0	-4	-14	1	6	0	2	12	0	19289
4	2016	6	LA	SJ	0	-4	-12	1	1	5	12	14	-2	18230
5	2016	7	BOS	WPG	0	-4	-1	-3	-3	3	-4	-1	0	17565
6	2016	7	BUF	OTT	0	-2	5	-11	2	5	-6	-11	1	19070
7	2016	7	TB	PHI	1	1	7	-1	1	6	0	-1	0	19092
8	2016	7	STL	EDM	1	2	7	10	4	-1	0	8	-1	19327
9	2016	7	NSH	CAR	1	1	-1	-16	0	3	0	4	1	17204
10	2016	7	DAL	PIT	1	3	-13	1	0	8	-4	2	2	18532
11	2016	7	COL	MIN	0	-1	-7	-8	-3	4	0	9	1	18007
12	2016	8	NJ	WPG	0	-2	-9	8	2	3	0	-3	0	14579
13	2016	8	CBJ	NYR	0	-2	8	5	0	3	-6	-1	1	19027
14	2016	8	DET	TOR	1	4	0	-4	4	7	-4	4	1	20027
15	2016	8	NYI	CHI	0	-1	1	10	5	-6	4	20	-1	15795
16	2016	8	LA	ARI	0	-3	19	2	2	3	-2	-4	0	18230
17	2016	9	BUF	TB	0	-3	-6	7	7	1	0	17	0	17739
18	2016	9	BOS	MTL	0	-2	-17	-2	-1	1	21	17	0	17565
19	2016	9	TOR	OTT	0	-1	8	-3	-7	3	4	-5	-2	19187
20	2016	9	FLA	PHI	1	6	-9	2	-1	1	-6	-7	2	19434
21	2016	9	NYR	CBJ	1	3	-10	4	4	-2	6	0	0	18006
22	2016	9	WSH	NJ	1	2	3	6	1	-1	-4	-9	1	18506
23	2016	9	CAR	DET	0	-1	28	-2	5	-1	-10	-18	1	18949
24	2016	9	NSH	EDM	1	2	-5	-1	0	1	6	14	0	17113
25	2016	9	MIN	STL	1	1	-13	0	5	5	0	-5	0	19096
26	2016	9	CHI	NYI	1	3	5	-4	-3	-2	-20	-23	1	21392
27	2016	9	COL	DAL	1	3	-5	1	-1	-3	2	11	1	16024
28	2016	9	VAN	CGY	0	-1	-8	2	1	6	-4	-8	0	18570
29	2016	9	ARI	PIT	1	1	11	1	-1	-3	2	3	0	17125
30	2016	9	SJ	ANA	1	2	17	-9	13	0	0	9	0	17562
31	2016	10	OTT	MTL	0	-2	-13	5	-3	1	6	13	0	19177
32	2016	11	BOS	TB	0	-3	7	-4	8	-2	0	25	1	17565
33	2016	11	NYI	WPG	1	2	20	10	7	2	-6	-12	1	11183
34	2016	11	BUF	CBJ	1	2	9	-1	2	9	-8	-5	1	18075
35	2016	11	PHI	FLA	1	1	2	0	4	11	6	9	0	19769
36	2016	11	ANA	VAN	0	-1	4	-2	4	0	0	-3	0	17174
37	2016	12	NJ	NSH	0	-2	3	1	-1	0	0	1	0	11117
38	2016	12	NYR	WPG	0	-3	12	3	8	8	0	3	-2	18006
39	2016	12	PIT	MTL	0	-1	3	3	0	7	-2	11	-1	18626
40	2016	12	WSH	SJ	0	-5	-1	-2	0	9	2	11	-1	18506
