1	2010	0	BOS	WSH	0	5	54	33	9	6	26	56	2	17565
2	2010	0	TOR	CANADIENS	0	7	73	51	14	37	52	59	4	19617
3	2010	0	COL	SJ	1	7	60	29	18	16	30	39	2	18007
4	2010	0	CGY	VAN	1	8	65	48	15	20	22	43	4	19289
5	2010	1	CAR	PHI	0	2	55	39	12	6	54	41	2	18680
6	2010	1	PIT	NYR	1	5	58	45	7	11	22	72	1	17132
7	2010	1	CHI	FLA	0	7	79	59	23	10	10	50	0	12056
8	2010	1	DET	STL	0	7	57	41	16	26	18	66	2	13850
9	2010	2	COL	VAN	1	3	62	34	24	16	42	36	2	13416
10	2010	2	BOS	CAR	1	9	69	43	6	9	88	30	5	16592
11	2010	2	BUF	CANADIENS	0	3	52	41	12	18	38	29	1	18690
12	2010	2	NJ	PHI	0	7	53	46	8	5	14	13	1	17625
13	2010	2	NYI	PIT	0	7	70	48	31	26	48	60	2	16234
14	2010	2	NYR	OTT	1	7	68	37	11	11	36	69	0	18200
15	2010	2	WSH	TOR	1	10	58	45	20	33	12	46	1	18277
16	2010	2	ATLANTA	TB	1	9	67	47	25	9	60	31	2	18545
17	2010	2	FLA	CHI	0	4	56	29	14	8	16	51	3	11526
18	2010	2	CBJ	MIN	1	3	72	46	8	9	14	49	1	18159
19	2010	2	DAL	NSH	0	5	66	49	27	18	18	59	2	18532
20	2010	2	STL	DET	1	8	65	46	12	26	24	67	4	13850
21	2010	2	EDM	CGY	0	7	55	49	7	30	38	45	2	16839
22	2010	2	ANA	SJ	0	5	62	27	10	13	80	47	2	17281
23	2010	2	LA	PHO	0	9	63	43	7	26	18	52	4	18118
24	2010	4	NJ	NYR	0	5	53	36	13	7	36	37	3	17625
25	2010	4	VAN	CBJ	0	8	67	55	14	6	16	38	1	18810
26	2010	5	TOR	OTT	0	3	55	42	14	16	16	62	1	18830
27	2010	5	PHI	WSH	1	11	77	39	20	30	40	32	4	19567
28	2010	5	CAR	TB	1	3	58	37	17	19	36	67	2	16186
29	2010	5	MIN	ANA	1	7	51	51	11	24	32	31	4	18256
30	2010	5	CGY	CANADIENS	1	7	58	47	10	15	22	30	1	19289
31	2010	5	EDM	DAL	1	9	58	37	19	23	44	39	4	16839
